Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR18491185,WGS,7916,4680018781,PRJNA820119,SAMN26980266,Metagenome or environmental,4240247789,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX14622542,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.224 E,CD22,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD22,SRP366030
SRR18491186,WGS,7157,7998793910,PRJNA820119,SAMN26980265,Metagenome or environmental,7344849089,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622541,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.223 E,CD21,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,CD21,SRP366030
SRR18491187,WGS,300,8839439400,PRJNA820119,SAMN26980067,Metagenome or environmental,2912915641,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622540,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.25 E,META20IMWJ28_CD23,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:41:00Z,1,META20IMWJ28_CD23,SRP366030
SRR18491188,WGS,9109,4613618042,PRJNA820119,SAMN26980264,Metagenome or environmental,4187513135,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX14622539,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.222 E,CD20,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD20,SRP366030
SRR18491189,WGS,6327,4430024700,PRJNA820119,SAMN26980263,Metagenome or environmental,4021988753,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622538,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.221 E,CD19,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,CD19,SRP366030
SRR18491190,WGS,5009,3499683717,PRJNA820119,SAMN26980262,Metagenome or environmental,3194616231,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX14622537,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.220 E,CD18,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD18,SRP366030
SRR18491191,WGS,6443,7090148168,PRJNA820119,SAMN26980261,Metagenome or environmental,6476095183,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX14622536,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.219 E,CD17,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD17,SRP366030
SRR18491192,WGS,8090,5630781568,PRJNA820119,SAMN26980260,Metagenome or environmental,5119413133,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX14622535,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.218 E,CD16,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:42:00Z,1,CD16,SRP366030
SRR18491193,WGS,7350,10843902055,PRJNA820119,SAMN26980259,Metagenome or environmental,9928942075,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX14622534,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.217 E,CD15,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,CD15,SRP366030
SRR18491194,WGS,9104,4766254353,PRJNA820119,SAMN26980258,Metagenome or environmental,4332645781,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622533,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.216 E,CD14,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,CD14,SRP366030
SRR18491195,WGS,7466,4436939367,PRJNA820119,SAMN26980257,Metagenome or environmental,4018247258,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622532,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.215 E,CD13,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,CD13,SRP366030
SRR18491196,WGS,5424,5038664264,PRJNA820119,SAMN26980256,Metagenome or environmental,4627350348,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622531,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.214 E,CD12,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,CD12,SRP366030
SRR18491197,WGS,7256,5128894639,PRJNA820119,SAMN26980255,Metagenome or environmental,4662659500,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX14622530,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.213 E,CD11,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD11,SRP366030
SRR18491198,WGS,300,7539471300,PRJNA820119,SAMN26980066,Metagenome or environmental,2469785469,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622529,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.24 E,META20IMWJ28_CD22,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD22,SRP366030
SRR18491199,WGS,6375,3784964074,PRJNA820119,SAMN26980254,Metagenome or environmental,3431018653,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX14622528,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.212 E,CD10,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:22:00Z,1,CD10,SRP366030
SRR18491200,WGS,9778,4412162137,PRJNA820119,SAMN26980253,Metagenome or environmental,4011358983,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622527,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.211 E,CD9,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD9,SRP366030
SRR18491201,WGS,4804,3482742713,PRJNA820119,SAMN26980252,Metagenome or environmental,3194257003,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX14622526,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.210 E,CD8,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD8,SRP366030
SRR18491202,WGS,6800,3480999304,PRJNA820119,SAMN26980251,Metagenome or environmental,3156842809,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX14622525,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.209 E,CD7,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD7,SRP366030
SRR18491203,WGS,4854,3859820671,PRJNA820119,SAMN26980250,Metagenome or environmental,3541494576,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX14622524,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.208 E,CD6,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD6,SRP366030
SRR18491204,WGS,5750,5042288131,PRJNA820119,SAMN26980249,Metagenome or environmental,4587506558,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622523,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.207 E,CD5,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,CD5,SRP366030
SRR18491205,WGS,7196,4585673788,PRJNA820119,SAMN26980248,Metagenome or environmental,4172215927,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX14622522,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.206 E,CD4,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD4,SRP366030
SRR18491206,WGS,6870,11066565295,PRJNA820119,SAMN26980247,Metagenome or environmental,10143894791,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622521,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.205 E,CD3,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:43:00Z,1,CD3,SRP366030
SRR18491207,WGS,8032,4226163605,PRJNA820119,SAMN26980246,Metagenome or environmental,3837772049,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622520,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.204 E,CD2,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:38:00Z,1,CD2,SRP366030
SRR18491208,WGS,8263,4639310547,PRJNA820119,SAMN26980245,Metagenome or environmental,4184711852,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX14622519,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.203 E,CD1,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD1,SRP366030
SRR18491209,WGS,300,8867529000,PRJNA820119,SAMN26980065,Metagenome or environmental,2913534175,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622518,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.23 E,META20IMWJ28_CD21,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ28_CD21,SRP366030
SRR18491210,WGS,300,6832685700,PRJNA820119,SAMN26980047,Metagenome or environmental,2243572531,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622517,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.5 E,META20IMWJ28_CD3,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:39:00Z,1,META20IMWJ28_CD3,SRP366030
SRR18491211,WGS,300,8802801300,PRJNA820119,SAMN26980244,Metagenome or environmental,2883356954,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622516,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.202 E,META20IMWJ27_TD100,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ27_TD100,SRP366030
SRR18491212,WGS,300,9499197600,PRJNA820119,SAMN26980243,Metagenome or environmental,3114512378,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622515,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.201 E,META20IMWJ27_TD99,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ27_TD99,SRP366030
SRR18491213,WGS,300,10236524100,PRJNA820119,SAMN26980242,Metagenome or environmental,3339922502,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622514,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.200 E,META20IMWJ27_TD98,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ27_TD98,SRP366030
SRR18491214,WGS,300,10673915400,PRJNA820119,SAMN26980241,Metagenome or environmental,3520080366,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622513,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.199 E,META20IMWJ27_TD97,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:56:00Z,1,META20IMWJ27_TD97,SRP366030
SRR18491215,WGS,300,6792975300,PRJNA820119,SAMN26980240,Metagenome or environmental,2221182066,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622512,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.198 E,META20IMWJ27_TD96,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,META20IMWJ27_TD96,SRP366030
SRR18491216,WGS,300,7205506800,PRJNA820119,SAMN26980239,Metagenome or environmental,2334647792,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622511,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.197 E,META20IMWJ27_TD95,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ27_TD95,SRP366030
SRR18491217,WGS,300,6117885300,PRJNA820119,SAMN26980238,Metagenome or environmental,1968338606,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622510,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.196 E,META20IMWJ27_TD94,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,META20IMWJ27_TD94,SRP366030
SRR18491218,WGS,300,6031371900,PRJNA820119,SAMN26980237,Metagenome or environmental,1990214899,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622509,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.195 E,META20IMWJ27_TD93,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ27_TD93,SRP366030
SRR18491219,WGS,300,5903750400,PRJNA820119,SAMN26980236,Metagenome or environmental,1938731646,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622508,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.194 E,META20IMWJ27_TD92,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,META20IMWJ27_TD92,SRP366030
SRR18491220,WGS,300,5500246200,PRJNA820119,SAMN26980235,Metagenome or environmental,1803277038,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622507,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.193 E,META20IMWJ27_TD91,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ27_TD91,SRP366030
SRR18491221,WGS,300,9377363100,PRJNA820119,SAMN26980064,Metagenome or environmental,3091698634,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622506,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.22 E,META20IMWJ28_CD20,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:58:00Z,1,META20IMWJ28_CD20,SRP366030
SRR18491222,WGS,300,8844604500,PRJNA820119,SAMN26980234,Metagenome or environmental,2871149269,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622505,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.192 E,META20IMWJ27_TD90,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:44:00Z,1,META20IMWJ27_TD90,SRP366030
SRR18491223,WGS,300,9812939400,PRJNA820119,SAMN26980233,Metagenome or environmental,3159354791,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622504,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.191 E,META20IMWJ27_TD89,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:52:00Z,1,META20IMWJ27_TD89,SRP366030
SRR18491224,WGS,300,9149391300,PRJNA820119,SAMN26980232,Metagenome or environmental,3000051793,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622503,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.190 E,META20IMWJ27_TD88,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ27_TD88,SRP366030
SRR18491225,WGS,300,7675456200,PRJNA820119,SAMN26980231,Metagenome or environmental,2513591397,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622502,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.189 E,META20IMWJ27_TD87,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ27_TD87,SRP366030
SRR18491226,WGS,300,9862990800,PRJNA820119,SAMN26980230,Metagenome or environmental,3209948727,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622501,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.188 E,META20IMWJ27_TD86,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,META20IMWJ27_TD86,SRP366030
SRR18491227,WGS,300,7953073200,PRJNA820119,SAMN26980229,Metagenome or environmental,2581395346,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622500,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.187 E,META20IMWJ27_TD85,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,META20IMWJ27_TD85,SRP366030
SRR18491228,WGS,300,7551194700,PRJNA820119,SAMN26980228,Metagenome or environmental,2467407501,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622499,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.186 E,META20IMWJ27_TD84,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ27_TD84,SRP366030
SRR18491229,WGS,300,6545704800,PRJNA820119,SAMN26980227,Metagenome or environmental,2141934395,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622498,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.185 E,META20IMWJ27_TD83,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ27_TD83,SRP366030
SRR18491230,WGS,300,11054584200,PRJNA820119,SAMN26980226,Metagenome or environmental,3618063685,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622497,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.184 E,META20IMWJ27_TD82,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:45:00Z,1,META20IMWJ27_TD82,SRP366030
SRR18491231,WGS,300,10977230700,PRJNA820119,SAMN26980225,Metagenome or environmental,3578503504,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622496,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.183 E,META20IMWJ27_TD81,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ27_TD81,SRP366030
SRR18491232,WGS,300,8285173500,PRJNA820119,SAMN26980063,Metagenome or environmental,2712135407,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622495,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.21 E,META20IMWJ28_CD19,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:47:00Z,1,META20IMWJ28_CD19,SRP366030
SRR18491233,WGS,300,8483598300,PRJNA820119,SAMN26980224,Metagenome or environmental,2758527188,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622494,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.182 E,META20IMWJ27_TD80,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:40:00Z,1,META20IMWJ27_TD80,SRP366030
